CowO10	CowO11	CowO12	CowO13	CowO14	CowO15	CowO21	CowO2	CowO3	CowO6	CowO7	CowO8
Osbpl9	5.69251080857577	5.83545176888513	5.65923000348333	5.62495892057443	5.80039166885891	5.60188319220965	5.8815970412868	5.77410381905563	5.65112062133218	5.93524715598196	5.8367172648795	5.91811437813287
Oscp1	3.92210155234214	3.84509515917251	3.81868538522119	3.96601870387705	3.81174457690869	3.90209037339448	3.91840708087495	3.94129073285627	3.84863435321101	3.58868147769495	3.86685579743215	3.9640624270477
Oser1	3.11117268928641	2.93872574641053	3.04074073200603	2.87527519262199	3.13694363603754	3.09735213578609	3.29557672847336	3.07083711190521	3.2259688857776	3.29717959514831	3.30419736878148	3.29027471700752
Osgep	2.25834621680022	2.10990644756714	2.76446174346431	2.35610386273506	2.51067061932134	2.65658363300145	2.07426553801386	2.39273254632845	2.552246106435	2.02169732019392	2.27018107740774	2.49165679837506
Osgepl1	2.32576539264278	1.77231844235239	2.04529315746314	1.22364047306352	2.1238660352395	1.72681305479269	1.79814395812481	1.85734041422716	1.99679922188903	1.75365324913932	1.87845862773917	1.84629155136582
Osgin2	3.30612332884044	3.18745000042165	3.26067987463822	3.54936896476154	3.51325597396467	3.32235198541433	3.41616866988758	3.45980103165246	3.34330556784265	3.31124771096408	3.31855183222241	3.32661946226163
Osr1	2.13906816016875	3.09866466968943	2.66858009497711	2.61177141252434	2.39558540181089	2.93475192261963	2.16158618986907	2.57093380199048	2.2882858103319	2.8103490702193	2.61235128765914	1.86005851242494
Ost4	6.42969279996993	6.47637776079316	6.46419324621329	6.34465185701366	6.51355622937077	6.07742148383783	6.52647184621235	6.13137154997128	6.70619852979101	6.48154943357197	6.50719258725263	6.31391559590985
Ostc	4.6253570342395	4.45005041097651	4.23419880419396	4.11343448009535	4.66989998830229	4.39004550249194	4.39817846406855	4.20909566484271	4.12959194538921	4.13692229575525	4.46808681454589	4.2038035336576
Ostf1	2.63744136999814	2.66380059079569	2.83943733531148	2.66262439787162	2.6361794270597	2.60379264916899	3.06697193980254	2.72372596325593	3.16401169374519	3.04910471765562	3.11077955737332	2.95819237189338
Ostm1	4.10642037602765	3.94203580454894	4.11453593936823	4.12511790353853	3.67514076829643	4.32674640715269	4.13470339035489	4.24437909881994	4.04855849744208	4.21316590241645	4.20976291639002	4.13540209794626
Otof	4.72788086174197	4.99910984131684	5.23599479576097	4.83728622576848	4.81603177187557	4.89976894276684	4.83214119701883	4.93333438227246	5.12576125552763	4.84872720766958	4.95509586877768	5.20648026779745
Otub1	8.06453470737678	7.99467629788955	7.98336466371585	8.03987202571108	7.8202666053591	7.91863166725026	8.09060170155706	7.96245188062354	8.05321908794975	8.02443184265881	8.07319719387511	7.94704223714278
Otub2	3.38850002493327	3.23516946143875	3.65181852830936	3.28715220245553	3.33422990420112	3.64604304395878	3.18223209346101	3.6190941972842	3.26976309160992	3.36673851185496	3.45574241328702	3.17702393123674
Otud1	4.9917087023754	4.93739744639346	5.30392660880357	5.1884335291762	5.20699391872373	5.09062402184229	4.91849165313814	5.10484027970413	4.89970222876905	5.09920282118282	5.05278867852251	4.91808767971885
Otud4	6.081474248392	6.29298367286454	5.99525882674112	6.04651551693993	6.19227088006298	6.18220936928738	6.12610275894119	6.18344836326605	6.15574495172526	6.17491613718926	6.13928669169548	6.01981905264888
Otud5	8.60790887987981	8.56719777652064	8.66110587198238	8.48296580654534	8.6259536110348	8.61062349544553	8.61593956172027	8.51081787132038	8.75427726251525	8.64265504665424	8.67612230203462	8.5975525630309
Otud6b	2.42864904831055	2.53235962482232	2.53707610876188	1.94844533754795	2.1620431616049	2.6923390968094	2.09195982756633	2.59396767004254	2.50606122896518	2.63343270632391	2.25919315971439	2.35706587124755
Otud7a	7.7059573899801	7.70320444710874	7.79388233153508	7.58762351837338	7.69071856452274	7.73511541503407	7.68136850081495	7.62512693188172	7.76608053803408	7.69535706274953	7.76217740216435	7.73763684999584
Otud7b	6.58311617096262	5.82910288128699	5.74725499183262	6.23000907444755	6.20676321964346	6.10143792746308	6.41417128074777	6.21288942549015	5.91918226203809	5.88437027457661	6.18923891735513	6.00294752492379
Otulin	3.03367995046496	3.54828959996518	2.95300451287441	3.51730676246111	3.22750068963252	3.09127039487942	3.47935541653047	3.26740622347827	3.31236893589133	3.09379355593107	3.2767173857524	3.45752610826926
Otulinl	2.59779224640838	1.95407189093503	2.63665420719046	2.47515074613849	3.33530449407046	2.17228563285641	2.6472045662144	2.39910764004226	2.53182846826124	2.6591994005538	2.64201388232569	2.33498747532153
Otx1	3.59895092396825	3.67857632545745	3.69426712214701	3.35273849801209	3.62357275166456	3.78898883162562	3.74234659118175	3.88610479141091	3.65296059866432	3.7165325323241	3.85609579028478	3.95508822135982
Ovol2	2.56107847545174	2.67628605834726	2.16255807823613	2.1407013392919	1.86907661943861	2.38773554190481	2.59367696754095	2.62421342722096	2.57125824328351	2.68678194266392	2.6806857616205	1.97488834782073
Oxa1l	5.04642593907786	5.035429581057	4.88675970935601	4.72200441501351	4.70451991701878	4.75929458652204	4.96374233464732	4.71018387246905	4.82988997267949	5.06722611090968	4.96108117708184	4.91595195978365
Oxct1	5.11853217095556	5.25070693999117	5.19046941168565	5.20117743296814	5.37777241803837	5.40573869245861	5.31670278936251	5.29130321240416	5.30538164642911	5.1286180094603	5.3320165354118	5.51291121870303
Oxnad1	2.34188804496271	2.27204393315374	2.08300084191448	2.62132016797378	2.06578412005684	2.82701826990594	2.34777356393152	2.55039760369282	2.51676134618318	2.02377585775107	2.28725391893053	2.26286248077115
Oxr1	8.16183541647759	8.11606490148965	8.13514140522565	8.14494907438381	8.18478475315386	8.22196930611343	8.05838843782251	8.26144523080773	8.08083382447987	8.10875051092652	8.02672999073831	8.17366266119605
Oxsm	1.99337012162342	2.0532918245932	2.20443635347113	1.51975388617407	1.00145162498352	1.5705520113041	1.77263243867778	2.02787352206096	2.12587490509388	1.58028761407342	1.9090610051517	1.94762047714656
P2rx2	2.67608012894126	2.08354135765161	2.14241316189478	2.18021790748064	2.21389166383804	2.20205495962125	2.45516413320593	2.22711501096387	2.29129036558659	2.61070156959493	2.3712140761291	2.00635572440621
P2rx4	2.58631309870004	2.0750426050614	2.58042023026053	2.59463765388448	2.97324855422399	2.25179056593917	2.09512844524388	2.53349584057253	2.39181475613615	2.12326673185276	2.06402612014568	1.84280556363709
P3h1	2.96821683315428	2.86767332595768	2.61913711572715	2.84072186852038	3.01604015461431	3.03316490237922	3.03385647525576	2.70209916313857	3.02512579369366	2.75617288570094	3.03327086018527	2.71806871327821
P3h2	1.379622514923	1.19552774063017	1.41595801633419	1.2257694534259	0.881181434516258	1.38772525875486	1.24141056260933	1.65531466528272	0.86713920517753	1.89528252988856	1.32746173446618	1.24626414150429
P3h3	3.96987007109777	4.03086862305778	4.03277119136134	4.18583349591285	3.78821932826439	3.89398356388981	4.31678321071617	3.51890688899925	4.10565476793144	4.23349583969472	4.4928224256927	3.7108641042034
P3h4	1.88026030089273	1.19351620716769	2.22950530383148	1.66266979122603	1.66987050720529	1.5487208287867	1.59342948403218	1.96142240825971	1.56242966234992	1.84005674304395	1.95755505117934	1.09039788330423
P4ha1	3.85487712845355	4.306455000417	4.39936750139022	4.3520584378608	4.13808918275682	4.11663790674247	4.02292902331852	3.99797869029767	4.18861387806812	3.82222806511097	4.23463172035016	4.03232166997504
P4ha2	3.95787547613283	3.887292642793	4.18694724328201	3.65501435236401	3.79018233319103	4.18803868849523	3.89473919797387	4.1036267239121	3.85489617960149	3.92707205405943	4.14499287460624	4.14505245843878
P4ha3	3.25073783247409	2.99225035491167	3.17791471479945	2.95493777262073	2.61453884629099	2.69087369136763	2.47696008442722	3.08452929598094	2.45976995063892	3.17800851072155	2.41322984915732	2.53046812866574
P4hb	6.78456941004475	6.57027999495088	6.53082232578397	6.67761455140459	6.73880950701593	6.36724042240163	6.88490913222708	6.46761191017067	6.72395601814337	6.59398721068318	6.79748535404191	6.55382969670827
P4htm	6.69922983171659	6.46048936663804	6.62674471232563	6.61855149333518	6.50674063875155	6.50309385767683	6.61347272562233	6.41228546066828	6.56898979998004	6.59259679873323	6.58539181310288	6.57078182852483
Pa2g4	6.94859361274026	6.72258815872875	6.70593090836922	6.82718316493741	6.82619776176418	6.74861213711497	6.87057134817098	6.75774334469462	6.74108359574295	6.73360054324522	6.80294460229741	6.73656515955304
Pabpc1	8.79459201277591	8.70021208877582	8.67225736784582	8.70285063371738	8.74782628617878	8.64073587861089	8.81921585841973	8.70113999220395	8.81714523572924	8.77521463230192	8.79389342462176	8.6360620767994
Pabpc4	3.63154134719364	3.70356915703896	3.84167002355385	3.90861221719241	3.76601000482538	3.59012658746424	3.90701374591501	3.61314732341759	4.29096870968895	4.00260114443107	3.89900663779182	3.60917471009139
Pacc1	3.43511204205095	2.99170770479861	3.07749121015529	3.09167239160183	3.42409951345897	3.24709644634797	3.45486995576482	3.37884327379086	3.24079292683082	2.98758217504837	3.46455017692401	3.180148807218
Pacrg	1.68480900407316	1.64549066987455	1.75666691561883	1.88712029358903	2.19875992745423	1.58231264147628	2.04865450714731	1.97869472912057	1.12833698501008	2.03841530090481	2.06121356361551	1.98589096776109
Pacs1	7.53013140284752	7.40475563880412	7.55154318723863	7.45291418381765	7.34213844127474	7.6301810078637	7.23999671425405	7.52230687444897	7.48179311638508	7.48293403834545	7.25073433368062	7.37647196248392
Pacs2	8.10479709838601	7.70027628714076	7.77063515337769	7.87822825493055	7.89707188385858	7.76720537022499	8.03817068292797	7.78766198863893	7.80209999082171	7.80682816348458	7.99775020099926	7.73102907192707
Pacsin1	9.11991445230139	9.25409721802824	9.23988048629893	9.17565420914902	9.10624717232045	9.20704536087925	9.11369163635315	9.12317762270326	9.26953899749291	9.29913057836877	9.11610758344199	9.22434034241348
Pacsin2	5.89769813691457	5.90308017046106	5.88028031739657	5.88295068298365	5.94245181427895	5.86505599530056	6.01129620543801	5.75353617820269	6.15003327340952	6.05486808135409	5.98857109062714	5.90696484167817
Pacsin3	4.78588341216384	3.7785060770811	4.06461379181685	4.59709333490942	3.98643665250903	3.96111382114617	4.47083708834223	4.30143868167755	3.93748575981033	4.05471324751817	4.07723720807842	4.31415281674556
Padi2	3.98652231400918	4.04063190925641	4.35865425542726	4.25292822543169	4.07567717174189	3.68857696385328	4.00267124998984	4.04641625920702	4.23324423769202	4.0716941795704	3.91173844212468	4.18179927048942
Paf1	6.65694612994373	6.55512212334818	6.57019453160045	6.70762523548383	6.6191356407042	6.52634230433978	6.75701156864256	6.71497316773318	6.63550495813973	6.66533213658765	6.68664026072425	6.64457161740494
Pafah1b1	10.7697306005867	10.5666653439618	10.5051162853423	10.682040514669	10.7479123637036	10.7290802995612	10.6572323899023	10.8438828570408	10.4584361342233	10.5504637866047	10.5794659750066	10.6196640569185
Pafah1b2	7.90163075017587	7.76942119466422	7.76223554665913	7.97326898445385	7.92276350455358	7.87232162415583	7.91857664585775	8.0325005566635	7.8049842004069	7.8121746785916	7.83601745183089	7.84637255638244
Pafah1b3	3.89363482485337	3.49018585925359	3.66204548505382	3.85750643595723	3.55241244495122	3.12625177074422	3.68761251625151	3.00598508707463	3.6612470484626	3.18305303629379	3.50935200890945	3.50897222332467
Pah	1.64596337888159	2.27977443831892	1.75047927433864	1.6055256909367	1.41460763461087	1.62141751368416	1.58553466397306	1.84413194045598	2.01457874475638	1.34515744861864	1.60397390934243	1.71379938232832
Paics	4.05555727958381	4.08897354370854	4.03431137703874	4.14106318261174	4.23122066208617	4.23580517466791	4.11402302010878	4.15019597788125	4.14733976267452	3.66852704018693	4.14097030302279	4.16111631977423
Paip1	7.1303344197444	7.11168559919776	6.89946332095723	7.15759041795171	7.12043106002874	7.03284762448495	7.23266343910548	7.10450681912807	7.20004319195839	6.92898908470776	7.12468169616185	7.08155187502499
Paip2	8.01152664181198	7.86682018011829	7.72670379960166	8.05668850539867	8.11463844286521	7.8646436309642	8.19220354730069	8.06113460828765	7.81499935332729	7.94366373310381	8.05664358670453	8.02476764656735
Paip2b	5.88637371029586	5.9411519814935	5.87181708290085	5.91898709047955	5.96871799050416	5.8473569657742	5.9662353020364	5.87274992281663	5.82499592449194	5.99731490354603	5.9222535325954	6.00959973286923
Pak1	9.38303586062016	9.32160490503915	9.33817358645254	9.33505596181661	9.27317971946263	9.38427046857945	9.37722078226025	9.4545555998453	9.26629402946367	9.24725047155257	9.35036817310877	9.51425339063405
Pak2	5.26782222834729	5.48648877957607	5.34703996570191	5.54299506317274	5.58601755545924	5.44438584347828	5.39304594478652	5.46470406726229	5.39788231130295	5.31332943075696	5.38263273954009	5.37150441856334
Pak3	6.63117639811694	6.45233721284308	6.55508684174768	6.6157883153027	6.88761392905012	6.72674331656349	6.38069922994975	6.64563691897013	6.31478049045138	6.53226274630972	6.37814176185833	6.42068284943658
Pak6	6.80500264069515	6.95753101891176	7.05783103586946	6.63724055699484	6.77059658692148	6.72924586880428	6.7313145596987	6.76826029364165	6.98932490125644	6.86473982346485	6.78418595016107	7.01238552827189
Pak7	6.91840588872996	6.94908050227768	6.7930713438381	7.11519185019369	7.04257148893267	6.90422819124863	6.95914675858834	7.08991811944092	6.77557692892384	6.88090114873143	6.80844393969443	7.00377237279256
Pakap	6.74192107763624	6.90744532336531	6.91830656581704	6.77157917055288	6.90744977386452	7.09317892985223	6.60587369766449	6.98403145950318	6.56955318321488	6.87249973307459	6.71936018519327	6.86326575468079
Palb2	1.08725297739988	1.42569211708447	0.729638243531935	1.29238277778551	0.994779034201813	1.32411249642682	1.38121321471931	1.28201204536839	0.784910571220841	1.74477886679008	1.35098881645404	0.914886935176838
Pald1	1.23016377051142	1.19286527992556	1.23610201882646	0.86697034096795	1.16572437563666	1.45955381246612	1.42645171997231	0.642806199340494	1.69513420614221	1.54404026759089	1.61132993938943	1.34021708663456
Palld	3.45269084665434	2.69052031323035	3.18621700162464	3.3089385251476	3.26227518980431	3.16788517244545	3.28597101933348	3.30273197656821	2.9743330350597	3.29800372787148	3.20976744981251	3.08698211625541
Palm	7.42076901694242	7.59443483854828	7.87214618884625	7.43336662269686	7.41273518197895	7.42498321697591	7.43174246596833	7.46018856451887	7.78040023339458	7.85090350984228	7.55860591132862	7.54929443646869
Palm3	1.59943032486466	1.18336271967337	0.801068123120949	0.819723011610466	0.775995202604708	0.838352018404662	1.43556902337514	1.44436621586557	1.45379553481096	1.63178123539637	1.02047509152814	1.33322634790273
Palmd	3.72974591468772	3.68469237484675	3.71378075460009	3.05040819203907	3.90627582886965	3.67355859451474	3.32559698273825	3.88604985623039	3.75312958437092	3.70867391458644	3.40280088338596	3.53292449609019
Pam	7.79147903889064	7.79035991758385	7.70422510347803	7.74649745237856	7.79961324415553	7.79783513267326	7.77546723291576	7.84325129052845	7.66544507455412	7.76202470497292	7.80108079267522	7.66392475727953
Pam16	4.89627075928459	4.81544316247335	4.91242091201402	5.21452316650515	4.90554125081742	4.83901693056443	5.00273797672112	4.88823217391807	5.15985341256855	4.77566346259897	4.86368139520682	4.97271686455575
Pamr1	4.64623240574316	5.11661136737741	4.91649287387142	5.23399642087733	5.01513081368323	4.9758023183155	5.20008619254692	5.05426255068015	5.32341153436087	5.14835445391154	5.15193935485087	5.14483816780098
Pan2	4.96634535781712	4.93183607284831	4.77205558281235	4.69436848949063	4.63443117645522	4.91955074507677	4.96405480760363	4.81811820343451	4.82688135884628	5.04261710560077	5.00652000865646	4.84142411558659
Pan3	5.81269099671742	5.96242146030761	5.83886807167177	5.8454751111418	5.97097521447187	6.01153142742627	5.78093257028118	5.96671746581806	6.04450943540117	5.85490196496461	5.75798344771443	5.88585842580572
Pank1	4.56757384229162	4.86487563745828	4.7657956841325	4.81212948326109	5.02913814857423	5.25681690849873	4.95361381019742	5.01884563827983	4.91517466461588	5.1594946158427	5.05784955227984	5.07986115933366
Pank2	4.87018954574338	5.19185223761547	5.08271085541638	5.04721189929255	5.0369557015489	5.0532400785015	4.99658087706176	4.91936547164557	4.88965839882941	5.14753266716242	5.10812131691148	5.00533850197996
Pank3	5.51503622421348	5.57817690422305	5.59643331779765	5.60563675882099	5.91496310730746	5.85905539688456	5.62002019802614	5.83632152297474	5.69197922692936	5.63285070100735	5.6607755542839	5.69985586274434
